#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTB	CTSD	9606.ENSP00000349960	9606.ENSP00000236671	0	0	0	0	0.099	0.057	0	0.543	0.578
ACTB	TNFSF10	9606.ENSP00000349960	9606.ENSP00000241261	0	0	0	0	0	0	0	0.468	0.468
ACTB	HIST1H4F	9606.ENSP00000349960	9606.ENSP00000244537	0	0	0	0	0.058	0.863	0	0.576	0.940
ACTB	IRF1	9606.ENSP00000349960	9606.ENSP00000245414	0	0	0	0	0	0	0.900	0.509	0.948
ACTB	VASP	9606.ENSP00000349960	9606.ENSP00000245932	0	0	0	0	0.093	0	0.800	0.463	0.894
ACTB	TUBA4A	9606.ENSP00000349960	9606.ENSP00000248437	0	0	0	0	0.062	0.149	0.300	0.456	0.655
ACTB	RAC2	9606.ENSP00000349960	9606.ENSP00000249071	0	0	0	0	0.184	0.371	0	0.596	0.775
ACTB	CD68	9606.ENSP00000349960	9606.ENSP00000250092	0	0	0	0	0.056	0.062	0	0.617	0.632
ACTB	RAF1	9606.ENSP00000349960	9606.ENSP00000251849	0	0	0	0	0.053	0.078	0	0.569	0.591
ACTB	TSG101	9606.ENSP00000349960	9606.ENSP00000251968	0	0	0	0	0.076	0.078	0	0.535	0.570
ACTB	H3F3B	9606.ENSP00000349960	9606.ENSP00000254810	0	0.001	0	0	0.097	0.821	0	0.364	0.888
ACTB	KDM6B	9606.ENSP00000349960	9606.ENSP00000254846	0	0	0	0	0.063	0.149	0	0.308	0.400
ACTB	JAG1	9606.ENSP00000349960	9606.ENSP00000254958	0	0	0	0	0	0.077	0	0.543	0.560
ACTB	NOTCH2	9606.ENSP00000349960	9606.ENSP00000256646	0	0	0	0	0	0.077	0	0.485	0.504
ACTB	SLC40A1	9606.ENSP00000349960	9606.ENSP00000261024	0	0	0	0	0.053	0	0	0.401	0.408
ACTB	CYBA	9606.ENSP00000349960	9606.ENSP00000261623	0	0	0	0	0.081	0	0	0.538	0.558
ACTB	SMARCD3	9606.ENSP00000349960	9606.ENSP00000262188	0	0	0	0	0.062	0.400	0.800	0.248	0.904
ACTB	RAB2A	9606.ENSP00000349960	9606.ENSP00000262646	0	0	0	0	0.079	0.269	0	0.200	0.415
ACTB	TIMP2	9606.ENSP00000349960	9606.ENSP00000262768	0	0	0	0	0	0	0	0.536	0.536
ACTB	E2F3	9606.ENSP00000349960	9606.ENSP00000262904	0	0	0	0	0.062	0	0	0.398	0.411
ACTB	ARPC1A	9606.ENSP00000349960	9606.ENSP00000262942	0	0	0	0	0.064	0.247	0.600	0.231	0.754
ACTB	MAPK3	9606.ENSP00000349960	9606.ENSP00000263025	0	0	0	0	0	0.064	0	0.887	0.890
ACTB	SCARF1	9606.ENSP00000349960	9606.ENSP00000263071	0	0	0	0	0.049	0	0	0.436	0.441
ACTB	CNN2	9606.ENSP00000349960	9606.ENSP00000263097	0	0	0	0	0.143	0.326	0	0.406	0.627
ACTB	SLC9A1	9606.ENSP00000349960	9606.ENSP00000263980	0	0	0	0	0.053	0	0	0.416	0.423
ACTB	CBL	9606.ENSP00000349960	9606.ENSP00000264033	0	0	0	0	0.053	0.480	0	0.386	0.671
ACTB	HDAC4	9606.ENSP00000349960	9606.ENSP00000264606	0	0	0	0	0.049	0.142	0	0.468	0.528
ACTB	STAT3	9606.ENSP00000349960	9606.ENSP00000264657	0	0	0	0	0	0	0	0.806	0.806
ACTB	ICAM1	9606.ENSP00000349960	9606.ENSP00000264832	0	0	0	0	0	0.129	0	0.722	0.748
ACTB	RAB7A	9606.ENSP00000349960	9606.ENSP00000265062	0	0	0	0	0.132	0.149	0	0.562	0.649
ACTB	PXN	9606.ENSP00000349960	9606.ENSP00000267257	0	0	0	0	0.087	0.056	0	0.609	0.634
ACTB	BCL2A1	9606.ENSP00000349960	9606.ENSP00000267953	0	0	0	0	0	0.056	0	0.403	0.412
ACTB	IGF1R	9606.ENSP00000349960	9606.ENSP00000268035	0	0	0	0	0.053	0.078	0	0.625	0.644
ACTB	IQGAP1	9606.ENSP00000349960	9606.ENSP00000268182	0	0	0	0	0.062	0.605	0.800	0.560	0.963
ACTB	MAP1LC3B	9606.ENSP00000349960	9606.ENSP00000268607	0	0	0	0	0.065	0.094	0	0.792	0.808
ACTB	IFNAR1	9606.ENSP00000349960	9606.ENSP00000270139	0	0	0	0	0	0	0	0.471	0.471
ACTB	FCGR2A	9606.ENSP00000349960	9606.ENSP00000271450	0	0	0	0	0	0	0	0.485	0.485
ACTB	S100A11	9606.ENSP00000349960	9606.ENSP00000271638	0	0	0	0	0.096	0.213	0	0.297	0.456
ACTB	RHOB	9606.ENSP00000349960	9606.ENSP00000272233	0	0	0	0	0.053	0.142	0	0.475	0.536
ACTB	RAB5A	9606.ENSP00000349960	9606.ENSP00000273047	0	0	0	0	0.086	0.058	0	0.506	0.537
ACTB	ATP6V1A	9606.ENSP00000349960	9606.ENSP00000273398	0	0	0	0	0.070	0.316	0	0.234	0.470
ACTB	NOTCH1	9606.ENSP00000349960	9606.ENSP00000277541	0	0	0	0	0	0.077	0	0.703	0.714
ACTB	PAK1	9606.ENSP00000349960	9606.ENSP00000278568	0	0	0	0	0	0.112	0	0.355	0.403
ACTB	ATG3	9606.ENSP00000349960	9606.ENSP00000283290	0	0	0	0	0.056	0	0	0.466	0.474
ACTB	GNAQ	9606.ENSP00000349960	9606.ENSP00000286548	0	0	0	0	0.058	0.112	0	0.383	0.440
ACTB	HMGCR	9606.ENSP00000349960	9606.ENSP00000287936	0	0	0	0	0.063	0	0	0.539	0.549
ACTB	NCF1	9606.ENSP00000349960	9606.ENSP00000289473	0	0	0	0	0	0.520	0	0.594	0.797
ACTB	HK2	9606.ENSP00000349960	9606.ENSP00000290573	0	0	0	0	0.062	0.118	0	0.543	0.589
ACTB	CCR2	9606.ENSP00000349960	9606.ENSP00000292301	0	0	0	0	0	0	0	0.467	0.467
ACTB	DBN1	9606.ENSP00000349960	9606.ENSP00000292385	0	0	0	0	0	0.318	0	0.383	0.561
ACTB	STAT5B	9606.ENSP00000349960	9606.ENSP00000293328	0	0	0	0	0	0	0	0.612	0.612
ACTB	ITGA5	9606.ENSP00000349960	9606.ENSP00000293379	0	0	0	0	0.067	0	0.600	0.466	0.783
ACTB	ARPC5	9606.ENSP00000349960	9606.ENSP00000294742	0	0	0	0	0.163	0.247	0.600	0.241	0.783
ACTB	ANXA5	9606.ENSP00000349960	9606.ENSP00000296511	0	0	0	0	0.090	0.151	0	0.888	0.906
ACTB	LRRK2	9606.ENSP00000349960	9606.ENSP00000298910	0	0	0	0	0.062	0.457	0	0.640	0.801
ACTB	ANPEP	9606.ENSP00000349960	9606.ENSP00000300060	0	0	0	0	0.099	0.056	0	0.372	0.420
ACTB	NOD2	9606.ENSP00000349960	9606.ENSP00000300589	0	0	0	0	0.062	0	0	0.403	0.416
ACTB	TUBA1A	9606.ENSP00000349960	9606.ENSP00000301071	0	0	0	0	0.166	0.176	0.300	0.584	0.774
ACTB	FADD	9606.ENSP00000349960	9606.ENSP00000301838	0	0	0	0	0.061	0	0	0.529	0.538
ACTB	BCL2L1	9606.ENSP00000349960	9606.ENSP00000302564	0	0	0	0	0.052	0.069	0	0.798	0.807
ACTB	XPO6	9606.ENSP00000349960	9606.ENSP00000302790	0	0	0	0	0	0.228	0	0.613	0.689
ACTB	TWF2	9606.ENSP00000349960	9606.ENSP00000303908	0	0	0	0	0.095	0.640	0	0.257	0.737
ACTB	CTNNA1	9606.ENSP00000349960	9606.ENSP00000304669	0	0	0	0	0.055	0.078	0.800	0.337	0.869
ACTB	CEBPB	9606.ENSP00000349960	9606.ENSP00000305422	0	0	0	0	0	0	0	0.621	0.621
ACTB	GABARAP	9606.ENSP00000349960	9606.ENSP00000306866	0	0	0	0	0.065	0.117	0	0.369	0.434
ACTB	GLUL	9606.ENSP00000349960	9606.ENSP00000307900	0	0	0	0	0.062	0	0	0.475	0.487
ACTB	TLR8	9606.ENSP00000349960	9606.ENSP00000312082	0	0	0	0	0	0.122	0	0.399	0.450
ACTB	AOC3	9606.ENSP00000349960	9606.ENSP00000312326	0	0	0	0	0	0	0	0.529	0.529
ACTB	CFLAR	9606.ENSP00000349960	9606.ENSP00000312455	0	0	0	0	0	0.156	0	0.527	0.584
ACTB	CAMKK2	9606.ENSP00000349960	9606.ENSP00000312741	0	0	0	0	0.052	0.151	0	0.335	0.418
ACTB	GNAI2	9606.ENSP00000349960	9606.ENSP00000312999	0	0	0	0	0.216	0.165	0	0.160	0.403
ACTB	TLN1	9606.ENSP00000349960	9606.ENSP00000316029	0	0	0	0	0.107	0.060	0.800	0.381	0.882
ACTB	BAIAP2	9606.ENSP00000349960	9606.ENSP00000316338	0	0	0	0	0	0.270	0.800	0.160	0.866
ACTB	PRMT5	9606.ENSP00000349960	9606.ENSP00000319169	0	0	0	0	0.058	0.078	0	0.439	0.470
ACTB	CXCR2	9606.ENSP00000349960	9606.ENSP00000319635	0	0	0	0	0.052	0	0	0.412	0.419
ACTB	PKM	9606.ENSP00000349960	9606.ENSP00000320171	0	0	0	0	0.153	0	0	0.592	0.640
ACTB	HCLS1	9606.ENSP00000349960	9606.ENSP00000320176	0	0	0	0	0.089	0.057	0.800	0.170	0.838
ACTB	WIPF2	9606.ENSP00000349960	9606.ENSP00000320924	0	0	0	0	0	0.146	0.600	0.138	0.679
ACTB	FGF13	9606.ENSP00000349960	9606.ENSP00000322390	0	0	0	0	0	0	0	0.566	0.566
ACTB	ZYX	9606.ENSP00000349960	9606.ENSP00000324422	0	0	0	0	0.130	0.056	0.800	0.397	0.887
ACTB	ULK1	9606.ENSP00000349960	9606.ENSP00000324560	0	0	0	0	0	0.058	0	0.397	0.408
ACTB	FLII	9606.ENSP00000349960	9606.ENSP00000324573	0	0	0	0	0.115	0.322	0	0.243	0.506
ACTB	GSK3B	9606.ENSP00000349960	9606.ENSP00000324806	0	0	0	0	0.064	0.078	0.900	0.634	0.964
ACTB	LASP1	9606.ENSP00000349960	9606.ENSP00000325240	0	0	0	0	0.119	0.316	0	0.432	0.628
ACTB	PSEN1	9606.ENSP00000349960	9606.ENSP00000326366	0	0	0	0	0	0	0	0.585	0.585
ACTB	FMNL1	9606.ENSP00000349960	9606.ENSP00000329219	0	0	0	0	0	0.339	0.600	0.239	0.781
ACTB	SP1	9606.ENSP00000349960	9606.ENSP00000329357	0	0	0	0	0.062	0.075	0	0.519	0.546
ACTB	SIRT7	9606.ENSP00000349960	9606.ENSP00000329466	0	0	0	0	0.062	0.057	0	0.392	0.415
ACTB	SOCS3	9606.ENSP00000349960	9606.ENSP00000330341	0	0	0	0	0	0	0	0.586	0.586
ACTB	LAMP1	9606.ENSP00000349960	9606.ENSP00000333298	0	0	0	0	0	0.062	0	0.666	0.673
ACTB	MX2	9606.ENSP00000349960	9606.ENSP00000333657	0	0	0	0	0.062	0.076	0	0.368	0.405
ACTB	HIP1	9606.ENSP00000349960	9606.ENSP00000336747	0	0	0	0	0	0.252	0	0.260	0.422
ACTB	NLRP3	9606.ENSP00000349960	9606.ENSP00000337383	0	0	0	0	0.053	0	0	0.656	0.660
ACTB	PNPLA2	9606.ENSP00000349960	9606.ENSP00000337701	0	0	0	0	0	0	0	0.549	0.549
ACTB	HEY1	9606.ENSP00000349960	9606.ENSP00000338272	0	0	0	0	0	0.270	0	0.488	0.610
ACTB	SNCA	9606.ENSP00000349960	9606.ENSP00000338345	0	0	0	0	0	0.317	0	0.563	0.688
ACTB	PLAUR	9606.ENSP00000349960	9606.ENSP00000339328	0	0	0	0	0.062	0	0	0.402	0.415
ACTB	STAT5A	9606.ENSP00000349960	9606.ENSP00000341208	0	0	0	0	0	0	0	0.626	0.626
ACTB	TUBB4B	9606.ENSP00000349960	9606.ENSP00000341289	0	0	0	0	0.139	0.166	0.300	0.381	0.647
ACTB	MYO1F	9606.ENSP00000349960	9606.ENSP00000344871	0	0	0	0	0.062	0.167	0.600	0.234	0.728
ACTB	RBPJ	9606.ENSP00000349960	9606.ENSP00000345206	0	0	0	0	0	0.122	0	0.464	0.510
ACTB	E2F1	9606.ENSP00000349960	9606.ENSP00000345571	0	0	0	0	0	0	0	0.427	0.427
ACTB	ATG7	9606.ENSP00000349960	9606.ENSP00000346437	0	0	0	0	0.055	0.079	0	0.654	0.672
ACTB	MKL1	9606.ENSP00000349960	9606.ENSP00000347847	0	0	0	0	0	0.270	0.600	0.702	0.905
ACTB	SVIL	9606.ENSP00000349960	9606.ENSP00000348128	0	0	0	0	0	0.826	0	0.458	0.902
ACTB	RAC1	9606.ENSP00000349960	9606.ENSP00000348461	0	0	0	0	0.082	0.371	0.600	0.465	0.860
ACTB	MAP2K4	9606.ENSP00000349960	9606.ENSP00000410402	0	0	0	0	0	0	0	0.400	0.400
ACTB	SERPINA1	9606.ENSP00000349960	9606.ENSP00000416066	0	0	0	0	0	0	0	0.401	0.401
ACTB	ZFP36	9606.ENSP00000349960	9606.ENSP00000469647	0	0	0	0	0	0.151	0	0.325	0.402
ACTB	FPR1	9606.ENSP00000349960	9606.ENSP00000471493	0	0	0	0	0	0.270	0	0.218	0.404
ACTB	VAV1	9606.ENSP00000349960	9606.ENSP00000472929	0	0	0	0	0.042	0	0	0.406	0.406
ACTB	ANXA11	9606.ENSP00000349960	9606.ENSP00000398610	0	0	0	0	0.052	0.078	0	0.377	0.408
ACTB	PIK3CD	9606.ENSP00000349960	9606.ENSP00000366563	0	0	0	0	0	0.153	0	0.331	0.409
ACTB	S100A8	9606.ENSP00000349960	9606.ENSP00000357722	0	0	0	0	0	0	0	0.410	0.410
ACTB	AIM2	9606.ENSP00000349960	9606.ENSP00000357112	0	0	0	0	0	0	0	0.411	0.411
ACTB	ITGB2	9606.ENSP00000349960	9606.ENSP00000380948	0	0	0	0	0.062	0.096	0	0.370	0.419
ACTB	RNASEL	9606.ENSP00000349960	9606.ENSP00000356530	0	0	0	0	0.053	0.158	0	0.331	0.420
ACTB	MYO7A	9606.ENSP00000349960	9606.ENSP00000386331	0	0	0	0	0.062	0.167	0	0.318	0.420
ACTB	HSPA1B	9606.ENSP00000349960	9606.ENSP00000364801	0	0	0	0	0.062	0.184	0	0.306	0.422
ACTB	IL6R	9606.ENSP00000349960	9606.ENSP00000357470	0	0	0	0	0	0	0	0.424	0.424
ACTB	PSTPIP1	9606.ENSP00000349960	9606.ENSP00000452746	0	0	0	0	0.062	0.297	0	0.197	0.425
ACTB	AGO4	9606.ENSP00000349960	9606.ENSP00000362306	0	0	0	0	0	0.281	0	0.232	0.425
ACTB	FLOT2	9606.ENSP00000349960	9606.ENSP00000378368	0	0	0	0	0.065	0.160	0	0.329	0.427
ACTB	CD163	9606.ENSP00000349960	9606.ENSP00000352071	0	0	0	0	0	0	0	0.438	0.438
ACTB	CAPZA2	9606.ENSP00000349960	9606.ENSP00000354947	0	0	0	0	0.144	0.213	0	0.235	0.440
ACTB	ARF1	9606.ENSP00000349960	9606.ENSP00000440005	0	0	0	0	0.158	0.104	0	0.323	0.445
ACTB	TRPM6	9606.ENSP00000349960	9606.ENSP00000354006	0	0	0	0	0	0.132	0	0.397	0.454
ACTB	PLAU	9606.ENSP00000349960	9606.ENSP00000361850	0	0	0	0	0.077	0	0	0.435	0.457
ACTB	NCF4	9606.ENSP00000349960	9606.ENSP00000380334	0	0	0	0	0	0.105	0	0.418	0.457
ACTB	IL1R1	9606.ENSP00000349960	9606.ENSP00000386380	0	0	0	0	0	0	0	0.460	0.459
ACTB	DGAT1	9606.ENSP00000349960	9606.ENSP00000482264	0	0	0	0	0.110	0	0	0.418	0.460
ACTB	YBX1	9606.ENSP00000349960	9606.ENSP00000361626	0	0	0	0	0.072	0.108	0	0.404	0.464
ACTB	FCGR3B	9606.ENSP00000349960	9606.ENSP00000433642	0	0	0	0	0	0	0	0.468	0.468
ACTB	FLOT1	9606.ENSP00000349960	9606.ENSP00000365569	0	0	0	0	0	0	0	0.468	0.468
ACTB	CYP1B1	9606.ENSP00000349960	9606.ENSP00000478561	0	0	0	0	0	0	0	0.472	0.472
ACTB	CAPN1	9606.ENSP00000349960	9606.ENSP00000431984	0	0	0	0	0.092	0.057	0	0.434	0.473
ACTB	NCF2	9606.ENSP00000349960	9606.ENSP00000356505	0	0	0	0	0.052	0	0	0.468	0.474
ACTB	TFEB	9606.ENSP00000349960	9606.ENSP00000351742	0	0	0	0	0	0.057	0	0.465	0.474
ACTB	VDR	9606.ENSP00000349960	9606.ENSP00000447173	0	0	0	0	0	0.117	0	0.430	0.475
ACTB	FURIN	9606.ENSP00000349960	9606.ENSP00000483552	0	0	0	0	0.052	0.072	0	0.458	0.481
ACTB	EGLN1	9606.ENSP00000349960	9606.ENSP00000355601	0	0	0	0	0.055	0	0	0.475	0.483
ACTB	CASP4	9606.ENSP00000349960	9606.ENSP00000388566	0	0	0	0	0	0.156	0	0.414	0.484
ACTB	TXNRD1	9606.ENSP00000349960	9606.ENSP00000434516	0	0	0	0	0.052	0	0	0.480	0.486
ACTB	GLI3	9606.ENSP00000349960	9606.ENSP00000379258	0	0	0	0	0.062	0.075	0	0.456	0.486
ACTB	MAP3K5	9606.ENSP00000349960	9606.ENSP00000351908	0	0	0	0	0	0	0	0.488	0.488
ACTB	S100A4	9606.ENSP00000349960	9606.ENSP00000357705	0	0	0	0	0.080	0	0	0.467	0.489
ACTB	TLR6	9606.ENSP00000349960	9606.ENSP00000389600	0	0	0	0	0	0.122	0	0.447	0.494
ACTB	TET2	9606.ENSP00000349960	9606.ENSP00000442788	0	0	0	0	0	0.270	0	0.336	0.495
ACTB	BCL6	9606.ENSP00000349960	9606.ENSP00000384371	0	0	0	0	0.062	0.075	0	0.468	0.498
ACTB	MME	9606.ENSP00000349960	9606.ENSP00000418525	0	0	0	0	0	0.178	0	0.415	0.499
ACTB	TLR1	9606.ENSP00000349960	9606.ENSP00000354932	0	0	0	0	0	0.122	0	0.460	0.505
ACTB	TGFBR2	9606.ENSP00000349960	9606.ENSP00000351905	0	0	0	0	0.053	0.078	0	0.487	0.513
ACTB	HIST2H2AA	9606.ENSP00000349960	9606.ENSP00000358155	0	0	0	0	0.063	0.123	0	0.455	0.513
ACTB	SGK1	9606.ENSP00000349960	9606.ENSP00000356832	0	0	0	0	0.049	0.076	0	0.495	0.518
ACTB	PPP1R9B	9606.ENSP00000349960	9606.ENSP00000478767	0	0	0	0	0.057	0.334	0	0.307	0.527
ACTB	PGAM1	9606.ENSP00000349960	9606.ENSP00000359991	0	0	0	0	0.200	0.150	0	0.362	0.528
ACTB	SLC16A3	9606.ENSP00000349960	9606.ENSP00000463978	0	0	0	0	0	0	0	0.541	0.542
ACTB	NFKB2	9606.ENSP00000349960	9606.ENSP00000358983	0	0	0	0	0	0.103	0	0.512	0.543
ACTB	SYK	9606.ENSP00000349960	9606.ENSP00000364907	0	0	0	0	0.053	0.078	0	0.524	0.548
ACTB	RPS6KA1	9606.ENSP00000349960	9606.ENSP00000435412	0	0	0	0	0.049	0.158	0	0.487	0.553
ACTB	LAMP2	9606.ENSP00000349960	9606.ENSP00000408411	0	0	0	0	0	0.062	0	0.552	0.561
ACTB	ALOX5	9606.ENSP00000349960	9606.ENSP00000363512	0	0	0	0	0	0.213	0	0.471	0.566
ACTB	LYN	9606.ENSP00000349960	9606.ENSP00000428924	0	0	0	0	0.053	0.243	0	0.458	0.578
ACTB	TLR9	9606.ENSP00000349960	9606.ENSP00000353874	0	0	0	0	0	0.122	0	0.546	0.584
ACTB	G6PD	9606.ENSP00000349960	9606.ENSP00000377192	0	0	0	0	0.107	0.195	0	0.470	0.586
ACTB	CCL5	9606.ENSP00000349960	9606.ENSP00000474412	0	0	0	0	0	0	0	0.593	0.593
ACTB	HSPA1A	9606.ENSP00000349960	9606.ENSP00000364802	0	0	0	0	0.062	0.184	0	0.512	0.594
ACTB	APAF1	9606.ENSP00000349960	9606.ENSP00000448165	0	0	0	0	0.053	0.057	0	0.589	0.601
ACTB	HCK	9606.ENSP00000349960	9606.ENSP00000444986	0	0	0	0	0.062	0.482	0	0.303	0.632
ACTB	SPP1	9606.ENSP00000349960	9606.ENSP00000378517	0	0	0	0	0	0	0	0.632	0.632
ACTB	ITGAX	9606.ENSP00000349960	9606.ENSP00000454623	0	0	0	0	0	0	0	0.634	0.634
ACTB	MBP	9606.ENSP00000349960	9606.ENSP00000380958	0	0	0	0	0	0	0	0.641	0.641
ACTB	ATF6	9606.ENSP00000349960	9606.ENSP00000356919	0	0	0	0	0	0	0	0.649	0.649
ACTB	NFE2L2	9606.ENSP00000349960	9606.ENSP00000380252	0	0	0	0	0	0	0	0.654	0.654
ACTB	VIM	9606.ENSP00000349960	9606.ENSP00000446007	0	0	0	0	0.063	0.175	0	0.588	0.654
ACTB	CD63	9606.ENSP00000349960	9606.ENSP00000447730	0	0	0	0	0.098	0.071	0	0.620	0.654
ACTB	FOXO3	9606.ENSP00000349960	9606.ENSP00000385824	0	0	0	0	0	0.098	0	0.633	0.654
ACTB	PRKCD	9606.ENSP00000349960	9606.ENSP00000378217	0	0	0	0	0.062	0.263	0	0.553	0.664
ACTB	DDIT3	9606.ENSP00000349960	9606.ENSP00000448665	0	0	0	0	0	0	0	0.670	0.670
ACTB	MYD88	9606.ENSP00000349960	9606.ENSP00000401399	0	0	0	0	0.070	0	0	0.663	0.673
ACTB	SOD2	9606.ENSP00000349960	9606.ENSP00000446252	0	0	0	0	0.049	0.056	0	0.668	0.676
ACTB	BCL2L11	9606.ENSP00000349960	9606.ENSP00000376943	0	0	0	0	0	0	0	0.688	0.688
ACTB	MYO10	9606.ENSP00000349960	9606.ENSP00000421280	0	0	0	0	0.062	0.167	0.600	0.176	0.708
ACTB	POLR2E	9606.ENSP00000349960	9606.ENSP00000478303	0	0	0	0	0.085	0	0.650	0.169	0.710
ACTB	SQSTM1	9606.ENSP00000349960	9606.ENSP00000374455	0	0	0	0	0	0	0	0.713	0.713
ACTB	CYFIP1	9606.ENSP00000349960	9606.ENSP00000481038	0	0	0	0	0.049	0.247	0.600	0.151	0.724
ACTB	TUBB2A	9606.ENSP00000349960	9606.ENSP00000369703	0	0	0	0	0.085	0.166	0.300	0.554	0.730
ACTB	PFDN4	9606.ENSP00000349960	9606.ENSP00000360473	0	0	0	0	0.055	0.307	0.600	0.092	0.730
ACTB	ITGAM	9606.ENSP00000349960	9606.ENSP00000441691	0	0	0	0	0	0	0	0.735	0.735
ACTB	PTEN	9606.ENSP00000349960	9606.ENSP00000361021	0	0	0	0	0	0	0	0.737	0.737
ACTB	CYBB	9606.ENSP00000349960	9606.ENSP00000367851	0	0	0	0	0	0.281	0	0.651	0.738
ACTB	PTPRC	9606.ENSP00000349960	9606.ENSP00000411355	0	0	0	0	0	0.059	0	0.741	0.746
ACTB	UBC	9606.ENSP00000349960	9606.ENSP00000441543	0	0	0	0	0.339	0.144	0	0.591	0.748
ACTB	PTGS2	9606.ENSP00000349960	9606.ENSP00000356438	0	0	0	0	0	0	0	0.749	0.749
ACTB	PECAM1	9606.ENSP00000349960	9606.ENSP00000457421	0	0	0	0	0	0	0	0.754	0.754
ACTB	TLR4	9606.ENSP00000349960	9606.ENSP00000363089	0	0	0	0	0	0.122	0	0.750	0.771
ACTB	DLG4	9606.ENSP00000349960	9606.ENSP00000382428	0	0	0	0	0	0.212	0	0.726	0.776
ACTB	PGK1	9606.ENSP00000349960	9606.ENSP00000362413	0	0	0	0	0.170	0.253	0	0.672	0.779
ACTB	MCL1	9606.ENSP00000349960	9606.ENSP00000358022	0	0	0	0	0	0.281	0	0.710	0.783
ACTB	CORO1C	9606.ENSP00000349960	9606.ENSP00000394496	0	0	0	0	0.093	0.722	0	0.254	0.795
ACTB	MMP9	9606.ENSP00000349960	9606.ENSP00000361405	0	0	0	0	0	0	0	0.795	0.795
ACTB	CAP1	9606.ENSP00000349960	9606.ENSP00000361883	0	0	0	0	0.233	0.656	0	0.302	0.800
ACTB	LCP1	9606.ENSP00000349960	9606.ENSP00000381581	0	0	0	0	0.062	0.368	0	0.749	0.839
ACTB	ARPC4	9606.ENSP00000349960	9606.ENSP00000388169	0	0	0	0	0.370	0.247	0.600	0.272	0.843
ACTB	ARPC1B	9606.ENSP00000349960	9606.ENSP00000389631	0	0	0	0	0.284	0.382	0.600	0.286	0.856
ACTB	GRB2	9606.ENSP00000349960	9606.ENSP00000376345	0	0	0	0	0.077	0.376	0.600	0.478	0.863
ACTB	GSN	9606.ENSP00000349960	9606.ENSP00000362924	0	0	0	0	0.062	0.719	0	0.560	0.874
ACTB	MSL1	9606.ENSP00000349960	9606.ENSP00000462945	0	0	0	0	0	0	0.900	0.048	0.900
ACTB	IRF2	9606.ENSP00000349960	9606.ENSP00000377218	0	0	0	0	0	0	0.900	0.233	0.920
ACTB	RAD23B	9606.ENSP00000349960	9606.ENSP00000350708	0	0	0	0	0.062	0.212	0.900	0.178	0.931
ACTB	WAS	9606.ENSP00000349960	9606.ENSP00000365891	0	0	0	0	0	0.369	0.800	0.586	0.943
ACTB	ACTN1	9606.ENSP00000349960	9606.ENSP00000377941	0	0	0	0	0.129	0.445	0.800	0.503	0.945
ACTB	MSN	9606.ENSP00000349960	9606.ENSP00000353408	0	0	0	0	0.136	0.159	0.800	0.713	0.952
ACTB	RHOA	9606.ENSP00000349960	9606.ENSP00000400175	0	0	0	0	0.185	0.142	0.800	0.709	0.953
ACTB	CDC42	9606.ENSP00000349960	9606.ENSP00000383118	0	0	0	0	0.339	0.142	0.800	0.641	0.953
ACTB	CFL1	9606.ENSP00000349960	9606.ENSP00000432660	0	0	0	0	0.372	0.961	0.800	0.677	0.998
ACTN1	TNS1	9606.ENSP00000377941	9606.ENSP00000171887	0	0	0	0	0.064	0	0.900	0.258	0.924
ACTN1	ITGB4	9606.ENSP00000377941	9606.ENSP00000200181	0	0	0	0	0.062	0.074	0.600	0.370	0.751
ACTN1	TRIP6	9606.ENSP00000377941	9606.ENSP00000200457	0	0	0	0	0.099	0.105	0	0.354	0.433
ACTN1	CSK	9606.ENSP00000377941	9606.ENSP00000220003	0	0	0	0	0	0.102	0.900	0.118	0.913
ACTN1	GAPDH	9606.ENSP00000377941	9606.ENSP00000229239	0	0	0	0	0.067	0.177	0	0.352	0.459
ACTN1	VASP	9606.ENSP00000377941	9606.ENSP00000245932	0	0	0	0	0.075	0.281	0	0.391	0.560
ACTN1	TUBA4A	9606.ENSP00000377941	9606.ENSP00000248437	0	0	0	0	0.062	0.145	0	0.320	0.407
ACTN1	ATP6V1E1	9606.ENSP00000377941	9606.ENSP00000253413	0	0	0	0	0	0	0	0.487	0.487
ACTN1	DAPK2	9606.ENSP00000377941	9606.ENSP00000261891	0	0	0	0	0.062	0.142	0	0.470	0.536
ACTN1	MAPK3	9606.ENSP00000377941	9606.ENSP00000263025	0	0	0	0	0	0.328	0	0.184	0.428
ACTN1	CNN2	9606.ENSP00000377941	9606.ENSP00000263097	0	0	0	0	0.091	0.167	0	0.311	0.433
ACTN1	KIF1B	9606.ENSP00000377941	9606.ENSP00000263934	0	0	0	0	0	0.102	0	0.384	0.423
ACTN1	ICAM1	9606.ENSP00000377941	9606.ENSP00000264832	0	0	0	0	0	0.057	0	0.643	0.649
ACTN1	PXN	9606.ENSP00000377941	9606.ENSP00000267257	0	0	0	0	0.128	0.180	0.900	0.564	0.964
ACTN1	IQGAP1	9606.ENSP00000377941	9606.ENSP00000268182	0	0	0	0	0.134	0.248	0	0.528	0.666
ACTN1	DBN1	9606.ENSP00000377941	9606.ENSP00000292385	0	0	0	0	0.078	0.284	0	0.387	0.560
ACTN1	ITGA5	9606.ENSP00000377941	9606.ENSP00000293379	0	0	0	0	0.160	0	0.800	0.370	0.885
